Dummy_cor;Dummy_sexo;Dummy_EnsSuperior;Dummy_Classe;receita_proc_ln;reeleicao;resultado
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-6,07263374328613;Não;0
Não-branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-8,35097503662109;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-2,18958163261414;Sim;1
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-1,71673130989075;Não;1
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-1,96848475933075;Sim;1
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-10,47323703765869;Não;0
Não-branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-4,05015707015991;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-6,90199518203735;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-3,88833403587341;Não;0
Não-branca;Feminino;Ensino Superior;Classe alta e muito alta;-5,84339570999146;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-2,99937963485718;Não;0
Branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-7,42184495925903;Não;0
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-8,14212512969971;Não;0
Não-branca;Masculino;Sem ensino superior;Classe alta e muito alta;-9,27107048034668;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-5,08196926116943;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-10,79089546203613;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-5,94788312911987;Não;0
Não-branca;Feminino;Ensino Superior;Classe alta e muito alta;-9,47840213775635;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-4,60521125793457;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-6,08471775054932;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-9,29549121856689;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-4,74521398544312;Não;0
Não-branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-3,17456078529358;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-6,38930463790894;Não;0
Não-branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-8,05245494842529;Não;0
Não-branca;Feminino;Ensino Superior;Classe alta e muito alta;-3,73721218109131;Não;0
Branca;Masculino;Sem ensino superior;Classe alta e muito alta;-7,05098390579224;Não;0
Não-branca;Masculino;Sem ensino superior;Classe alta e muito alta;-3,77281641960144;Não;0
Não-branca;Masculino;Sem ensino superior;Classe alta e muito alta;-5,89497709274292;Não;0
Não-branca;Feminino;Ensino Superior;Sem classe alta ou muito alta;-7,66163206100464;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-1,90062391757965;Não;0
Não-branca;Masculino;Sem ensino superior;Classe alta e muito alta;-6,10947942733765;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-6,50444316864014;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-8,33312797546387;Não;0
Branca;Feminino;Ensino Superior;Sem classe alta ou muito alta;-4,37835073471069;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-8,35477924346924;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-5,80326652526855;Não;0
Branca;Feminino;Sem ensino superior;Classe alta e muito alta;-4,28442859649658;Não;0
Branca;Masculino;Sem ensino superior;Classe alta e muito alta;-5,92997884750366;Não;0
Não-branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-7,78097915649414;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-5,74309349060059;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-5,21185064315796;Não;0
Não-branca;Feminino;Ensino Superior;Classe alta e muito alta;-4,80494642257690;Não;0
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-8,18181419372559;Não;0
Não-branca;Masculino;Sem ensino superior;Classe alta e muito alta;-5,35149288177490;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-3,91333484649658;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-5,57706212997437;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-9,96421718597412;Não;0
Não-branca;Masculino;Sem ensino superior;Classe alta e muito alta;-2,79597592353821;Não;1
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-7,43848848342896;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-5,11909914016724;Não;0
Não-branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-13,70439052581787;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-3,75999402999878;Sim;1
Não-branca;Feminino;Ensino Superior;Classe alta e muito alta;-6,73335790634155;Não;0
Não-branca;Feminino;Sem ensino superior;Classe alta e muito alta;-8,03632545471191;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-3,79093527793884;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-3,81856322288513;Não;0
Não-branca;Feminino;Ensino Superior;Classe alta e muito alta;-6,79926967620850;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-6,32265567779541;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-2,73907971382141;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-3,87101268768311;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-3,83905816078186;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-2,94688272476196;Não;1
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-5,78957939147949;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-4,97335958480835;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-4,99197626113892;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-6,77857112884521;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-2,24816346168518;Sim;1
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-2,88249826431274;Não;1
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-3,30478000640869;Sim;1
Não-branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-7,16465187072754;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-3,69992661476135;Não;0
Branca;Feminino;Sem ensino superior;Classe alta e muito alta;-6,20904970169067;Não;0
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-7,09135913848877;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-7,43848848342896;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-5,91452169418335;Não;0
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-5,58306598663330;Não;0
Não-branca;Feminino;Ensino Superior;Classe alta e muito alta;-5,85447216033936;Não;0
Branca;Feminino;Ensino Superior;Sem classe alta ou muito alta;-8,42369556427002;Não;0
Não-branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-6,70500516891479;Não;0
Não-branca;Masculino;Sem ensino superior;Classe alta e muito alta;-3,29433274269104;Não;0
Não-branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-6,86333131790161;Não;0
Não-branca;Masculino;Sem ensino superior;Classe alta e muito alta;-6,48766183853149;Não;0
Branca;Masculino;Sem ensino superior;Classe alta e muito alta;-2,28831458091736;Não;1
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-4,99903297424316;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-5,13180875778198;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-6,51691722869873;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-5,09714221954346;Não;0
Não-branca;Feminino;Sem ensino superior;Classe alta e muito alta;-7,21591377258301;Não;0
Branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-7,11297988891602;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-3,80097460746765;Não;0
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-5,76527166366577;Não;0
Não-branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-7,71177864074707;Não;0
Não-branca;Feminino;Ensino Superior;Classe alta e muito alta;-7,19814777374268;Não;0
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-8,17083549499512;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-2,32301688194275;Não;1
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-6,58330011367798;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-9,28305339813232;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-7,52132987976074;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-2,98262667655945;Não;0
Não-branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-7,89675951004028;Não;0
Não-branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-8,78602123260498;Não;0
Não-branca;Feminino;Sem ensino superior;Classe alta e muito alta;-6,59925699234009;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-3,12479567527771;Não;0
Branca;Masculino;Sem ensino superior;Classe alta e muito alta;-4,70216512680054;Não;0
Não-branca;Feminino;Ensino Superior;Sem classe alta ou muito alta;-6,23530721664429;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-3,58157992362976;Não;0
Não-branca;Masculino;Sem ensino superior;Classe alta e muito alta;-8,13977336883545;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-3,67305016517639;Não;1
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-3,90268945693970;Não;0
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-3,96096301078796;Não;0
Não-branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-5,50184154510498;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-6,21150255203247;Não;0
Não-branca;Feminino;Ensino Superior;Sem classe alta ou muito alta;-7,16821861267090;Não;0
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-8,56287765502930;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-6,15452051162720;Não;0
Branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-8,56287765502930;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-6,60688734054565;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-6,64765262603760;Não;0
Não-branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-7,05259752273560;Não;0
Não-branca;Masculino;Sem ensino superior;Classe alta e muito alta;-1,18076884746552;Sim;1
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-3,61414265632629;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-4,04473781585693;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-3,66220974922180;Não;1
Não-branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-6,93907594680786;Não;0
Não-branca;Feminino;Ensino Superior;Sem classe alta ou muito alta;-8,27519607543945;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-4,54313230514526;Não;0
Não-branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-8,27519607543945;Não;0
Não-branca;Feminino;Ensino Superior;Classe alta e muito alta;-6,57223558425903;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-6,59925699234009;Não;0
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-6,09761714935303;Não;0
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-10,86546325683594;Não;0
Não-branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-5,48770761489868;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-4,88171529769897;Não;0
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-8,46756744384766;Não;0
Não-branca;Feminino;Ensino Superior;Sem classe alta ou muito alta;-6,19002056121826;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-5,67595672607422;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-6,19354438781738;Não;0
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-7,19678640365601;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-4,52015399932861;Não;0
Não-branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-4,74146366119385;Não;0
Branca;Masculino;Sem ensino superior;Classe alta e muito alta;-5,49904966354370;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-6,53266000747681;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-3,20393586158752;Sim;1
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-10,35463714599609;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-4,87865734100342;Não;0
Não-branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-5,69961118698120;Não;0
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-10,35463714599609;Não;0
Branca;Masculino;Sem ensino superior;Classe alta e muito alta;-8,49833965301514;Não;0
Não-branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-8,70290660858154;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-6,89030265808105;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-10,32799243927002;Não;0
Branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-8,26889514923096;Não;0
Branca;Masculino;Sem ensino superior;Classe alta e muito alta;-4,94566583633423;Sim;1
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-10,87224102020264;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-8,01435756683350;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-3,42452526092529;Sim;1
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-10,22263145446777;Não;0
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-10,32799243927002;Não;0
Não-branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-8,40354919433594;Não;0
Branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-10,93598175048828;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-6,38081789016724;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-3,28411936759949;Sim;1
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-7,96881675720215;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-4,99571180343628;Não;1
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-6,87248229980469;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-10,32799243927002;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-7,58070993423462;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-9,06107616424561;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-3,32557344436646;Sim;1
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-3,19784927368164;Sim;1
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-9,55480289459229;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-7,75792789459229;Não;0
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-8,52285099029541;Não;0
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-10,32799243927002;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-3,66355490684509;Sim;1
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-6,88437414169312;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-10,12278652191162;Não;0
Branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-10,31419849395752;Não;0
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-10,23147106170654;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-4,51908683776855;Sim;1
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-9,61585998535156;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-9,06643962860107;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-6,76206827163696;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-6,56086683273315;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-8,36385631561279;Não;0
Não-branca;Feminino;Ensino Superior;Sem classe alta ou muito alta;-10,28079032897949;Não;0
Branca;Feminino;Ensino Superior;Sem classe alta ou muito alta;-8,59732055664062;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-8,75821971893311;Não;0
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-9,39198589324951;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-9,45252323150635;Não;0
Branca;Feminino;Ensino Superior;Sem classe alta ou muito alta;-8,70202541351318;Não;0
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-10,54711627960205;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-9,38475894927979;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-9,16831970214844;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-6,83092069625854;Não;0
